,speed_by_minute
8591,10.2687534184
8592,10.1471844119
8593,10.0693892709
8594,10.0511242595
8595,10.0879981796
8596,10.0409653556
8597,9.93436298304
8598,9.96097850516
8599,9.94650754842
8600,10.0322932129
8601,9.78097844357
8602,9.84611659523
8603,9.75762775518
8604,9.76702579004
8605,9.75988676273
8606,9.73806226524
8607,9.5621050118
8608,9.54362331436
8609,9.60618736935
8610,9.56477361807
8611,9.52701443569
8612,9.49964494929
8613,9.50032098412
8614,9.50185017437
8615,9.87344750871
8616,9.81555006096
8617,9.86090929447
8618,9.84695891246
8619,9.79133514118
8620,9.80901849138
8621,9.74246464479
8622,9.75146198951
8623,9.68248826872
8624,9.61763853352
8625,9.60498715286
8626,9.62909522088
8627,9.63773883101
8628,9.65123660743
8629,9.68033703884
8630,9.63965676729
8631,9.67092365109
8632,9.63374308837
8633,9.64942210325
8634,9.71433649993
8635,9.79655558325
8636,9.42855467245
8637,9.61197328879
8638,9.56182597129
8639,9.53761899241
8640,9.53913338145
8641,9.57987184131
8642,9.59750330406
8643,9.57704018146
8644,9.67779725604
8645,9.73210238046
8646,9.68315252677
8647,9.5992375119
8648,9.826721846
8649,9.85836947352
8650,9.85483691012
8651,9.74159543736
8652,9.77608361285
8653,9.77224624669
8654,9.86055269966
8655,9.8940480507
8656,9.90348353157
8657,9.93252574802
8658,9.74938887258
8659,9.763880582
8660,9.77739688076
8661,9.80976223087
8662,9.76580611248
8663,9.75813278638
8664,9.73691538054
8665,9.64112505609
8666,9.91201532395
8667,9.93158359216
8668,9.90667617155
8669,9.74638058798
8670,9.66347783446
8671,9.65156710022
8672,9.69986819406
8673,9.61614247713
8674,9.62780487477
8675,9.5517099751
8676,9.48623565222
8677,9.40091175096
8678,9.33023328864
8679,9.29895016077
8680,9.28092677553
8681,9.27295944563
8682,9.17703289284
8683,9.18802336153
8684,9.26933556433
8685,9.31701348772
8686,9.31888145439
8687,9.01257059798
8688,8.9678355291
8689,9.01513363611
8690,8.9298956933
8691,8.92973816126
8692,8.85855434341
8693,8.83545799114
8694,8.87084061945
8695,8.79056644063
8696,8.78749438672
8697,8.75399336279
8698,8.75458588408
8699,8.7454417884
8700,9.10428657032
8701,9.06190479765
8702,9.06450683675
8703,9.27963518984
8704,9.23316133785
8705,9.19263113016
8706,9.15078779731
8707,9.13114152466
8708,9.14650348926
8709,9.12243674194
8710,9.13027570661
8711,9.11229662383
8712,9.34602398384
8713,9.4417644608
8714,9.44808051172
8715,9.42570736796
8716,9.44187545092
8717,9.54474178859
8718,9.53841421419
8719,9.52712139598
8720,9.54209824546
8721,9.20547483218
8722,9.23600133013
8723,9.19890970105
8724,9.01436619535
8725,9.0883616994
8726,8.99339976502
8727,9.04011181866
8728,9.01681853529
8729,8.9563439338
8730,9.07196245656
8731,9.0202426349
8732,9.0106720043
8733,8.81985928252
8734,8.83345713164
8735,8.83157648528
8736,8.87236615528
8737,8.95530748693
8738,8.82766978743
8739,8.81127915296
8740,8.86119432352
8741,8.81551273854
8742,8.88468570447
8743,8.80770970385
8744,8.81283104062
8745,8.80983828465
8746,8.7815023417
8747,8.76866826865
8748,8.74737812946
8749,8.7014114215
8750,8.7765679937
8751,8.75342528686
8752,8.7494737469
8753,8.75285978022
8754,8.72343920045
8755,8.70609929509
8756,8.70943600741
8757,8.62029340579
8758,8.5571475701
8759,8.56614880038
8760,8.5194916446
8761,8.4194981379
8762,8.45283566154
8763,8.38800606643
8764,8.39181760354
8765,8.48486051597
8766,8.5003114219
8767,8.45112250126
8768,8.50102975824
8769,8.52410718166
8770,8.62092145283
8771,8.57903088014
8772,8.81216945181
8773,8.7457981344
8774,8.77435887511
8775,8.86084257022
8776,8.75972450258
8777,8.73386726434
8778,8.72338128864
8779,8.6891555589
8780,8.65196606957
8781,8.67327720521
8782,8.76670387802
8783,8.76865693735
8784,8.67688903206
8785,8.70297253579
8786,8.59577828037
8787,8.51768577357
8788,8.53360651636
8789,8.47800247492
8790,8.40824422923
8791,8.33414213232
8792,8.36271215887
8793,8.06616411973
8794,8.16286541726
8795,8.23012533749
8796,8.14166185619
8797,8.20237253135
8798,8.20863472193
8799,8.20978577476
8800,8.19028096318
8801,8.26712383237
8802,8.30185325695
8803,8.23301749249
8804,8.18660988011
8805,8.20237453192
8806,8.25064857854
8807,8.28584391531
8808,8.24083777359
8809,8.38454613467
8810,8.46291458919
8811,8.4740737552
8812,8.72421933064
8813,8.69535709375
8814,8.66154005391
8815,8.61974548642
8816,8.48761306545
8817,8.47284307869
8818,8.37746005254
8819,8.3625877622
8820,8.36477016569
8821,8.34339086257
8822,8.37108164555
8823,8.27041112176
8824,8.30613326899
8825,8.38868837588
8826,8.49416956063
8827,8.42316122643
8828,8.38846500489
8829,8.45742518313
8830,8.29352391902
8831,8.24282699056
8832,8.19548953445
8833,7.8788763797
8834,8.8006919077
8835,8.82526540325
8836,8.79209259519
8837,8.86572713194
8838,8.83577950645
8839,8.95040104287
8840,8.90929904464
8841,8.96497524026
8842,9.15481510708
8843,9.15341260539
8844,9.26031958347
8845,9.26849154356
8846,9.14007280716
8847,9.0628428536
8848,9.04135100138
8849,9.09084634543
8850,9.11491158261
8851,9.22702315738
8852,9.18406087765
8853,9.3002989889
8854,9.25947066271
8855,8.18958183191
8856,8.15579113238
8857,8.22803694259
8858,8.25036089411
8859,8.24725060314
8860,8.34426265254
8861,8.76239756931
8862,8.71060557604
8863,8.53087153787
8864,8.35608893678
8865,8.31272916582
8866,8.21736722705
8867,8.26522079311
8868,8.2461682689
8869,8.28571319402
8870,8.24150090313
8871,8.16931035485
8872,8.00763150266
8873,8.00533809694
8874,7.81937641754
8875,7.80168099094
8876,7.87508421789
8877,8.01845122106
8878,8.00728292938
8879,7.91152948944
8880,7.93605329207
8881,7.82808718642
8882,7.40858344382
8883,7.37279147335
8884,7.56738401187
8885,7.62562471005
8886,7.54378893353
8887,7.64149165751
8888,7.67205511769
8889,7.68505307807
8890,7.77909146128
8891,7.7209890093
8892,7.75169476428
8893,7.74686498884
8894,7.75149620206
8895,7.84141245062
8896,7.8654177947
8897,7.73428226175
8898,7.59253022245
8899,7.55192515026
8900,7.5847970319
8901,7.56177192518
8902,7.45251623128
8903,7.49909836084
8904,7.52634325081
8905,7.31995653004
8906,7.26373243823
8907,7.28654287329
8908,7.15649351917
8909,7.11387855778
8910,7.11188363442
8911,6.90626033617
8912,6.99495168087
8913,7.01391352453
8914,6.9993976366
8915,6.94231167192
8916,6.91461413907
8917,6.85946041224
8918,6.90846700569
8919,7.02242755854
8920,6.89869474026
8921,6.98670627689
8922,6.96389265659
8923,7.03361202058
8924,7.08290976951
8925,7.05534946502
8926,7.08816518577
8927,7.21085779042
8928,7.19393538185
8929,7.18425654206
8930,7.40749068352
8931,7.34781248032
8932,7.30145089473
8933,7.23083720453
8934,7.49729981204
8935,7.53961674971
8936,7.64477991616
8937,7.71375432572
8938,8.01351936744
8939,7.99792041087
8940,7.76831128387
8941,7.88040713543
8942,7.79146891628
8943,7.8205068725
8944,7.6225327789
8945,7.54693102755
8946,7.64891904853
8947,7.53763676638
8948,7.43674633678
8949,7.62820195647
8950,7.66949201833
8951,7.43417794445
8952,7.44164814733
8953,7.58426775516
8954,7.54564050325
8955,7.2152161358
8956,7.16020044529
8957,7.0374954517
8958,6.91021507385
8959,6.52828650881
8960,6.42101506235
8961,6.49800612121
8962,6.24855479319
8963,6.26714993084
8964,6.21293902253
8965,6.31015976617
8966,6.21795973657
8967,6.14896851126
8968,6.275462033
8969,6.29162925064
8970,6.02288397201
8971,6.01884424857
8972,5.91722444935
8973,5.85122834039
8974,5.8889902707
8975,5.90393526696
8976,5.71793741976
8977,5.65094588115
8978,5.64210604598
8979,5.54432103239
8980,5.61666704103
8981,5.7583189113
8982,5.66535520975
8983,5.79883452731
8984,5.82022666307
8985,5.97725100839
8986,6.04278821983
8987,6.08618261144
8988,6.21365206889
8989,6.12206244764
8990,6.04996726085
8991,6.23293519457
8992,6.20675815146
8993,6.14144708417
8994,6.23450677697
8995,6.06592067158
8996,5.89838001096
8997,5.80032136438
8998,5.84879656269
8999,5.83530961342
9000,5.89894153861
9001,5.8283853591
9002,5.79201823004
9003,5.92411527674
9004,5.9558875455
9005,6.09935073241
9006,6.08107534885
9007,6.04097350153
9008,5.98857361667
9009,5.89609840881
9010,6.17285553668
9011,6.13323169319
9012,5.91374318688
9013,5.881428672
9014,5.76638772212
9015,5.73553315619
9016,5.76459948603
9017,5.84330692894
9018,5.89527033875
9019,6.04385918578
9020,5.98740854248
9021,5.97433403069
9022,5.97291572017
9023,5.85768489263
9024,5.73460908011
9025,5.69927025626
9026,5.53790601858
9027,5.50651951412
9028,5.59659387178
9029,5.60984090811
9030,5.62569591079
9031,5.60683669682
9032,5.59612576005
9033,5.60369663801
9034,5.73773662968
9035,5.82919028311
9036,5.82879567476
9037,5.90602338403
9038,5.93910305741
9039,6.02230305844
9040,5.96851702361
9041,6.11874508756
9042,6.19652187341
9043,6.39122565808
9044,6.5889392787
9045,6.65506269487
9046,6.7322054307
9047,6.69440012224
9048,6.77075950168
9049,6.70381936767
9050,6.73296274957
9051,6.77685738881
9052,7.31408684134
9053,7.44953784281
9054,7.94321717435
9055,7.86164339441
9056,7.84495369901
9057,7.92272776074
9058,7.90689279187
9059,7.93153616403
9060,7.93380402687
9061,8.06986440613
9062,8.05981795926
9063,8.01518306339
9064,7.99903745124
9065,8.01749751457
9066,8.09601955168
9067,8.04982203987
9068,8.09059457829
9069,8.10656837205
9070,8.09164984617
9071,8.04143564984
9072,8.0801808143
9073,7.46262894194
9074,7.39518650008
9075,7.0265719482
9076,7.04394330098
9077,7.18321750341
9078,7.21048051486
9079,7.22010566435
9080,7.21638099658
9081,7.24090796947
9082,7.10318607974
9083,7.191970829
9084,7.25175916806
9085,7.21775603218
9086,7.04762922328
9087,7.03191953448
9088,6.99034220734
9089,6.96674376606
9090,7.05304301346
9091,7.08149243088
9092,7.15956590341
9093,7.18184438483
9094,7.18119657437
9095,7.264800678
9096,7.28181230798
9097,7.25262528213
9098,7.20927190293
9099,7.17353766511
9100,7.20225880144
9101,7.18388372615
9102,7.24984859767
9103,7.22456569235
9104,7.21645684525
9105,7.33865993681
9106,7.43652237499
9107,7.56725474741
9108,7.62062654963
9109,7.76996328039
9110,7.81984457747
9111,7.72592370376
9112,7.8689485215
9113,7.86265333144
9114,7.83267884721
9115,7.81320957569
9116,7.75529368669
9117,7.75382206343
9118,7.7544053551
9119,7.81862022535
9120,7.9078588089
9121,7.92941143054
9122,7.9747414692
9123,7.90026122092
9124,7.9642445701
9125,7.86638676256
9126,8.22552435777
9127,8.2100277389
9128,8.17261135773
9129,8.12386546522
9130,8.09054843683
9131,8.18322426559
9132,8.24168430267
9133,8.12168864184
9134,8.16294063241
9135,8.11668903378
9136,8.07237817231
9137,8.05669549549
9138,8.14945624597
9139,8.19559587489
9140,8.11570824378
9141,8.11122378443
9142,8.06030429972
9143,8.08358355995
9144,8.1943842343
9145,8.15260769667
9146,8.28887653955
9147,7.89299383849
9148,7.85370334171
9149,7.86771827431
9150,7.88120074035
9151,7.8023123747
9152,7.79211793613
9153,7.77800863703
9154,7.8006561624
9155,7.77091975401
9156,7.85982055308
9157,7.95662804291
9158,8.08211046403
9159,8.02891357397
9160,8.04239123028
9161,8.13954481222
9162,8.07110178306
9163,8.12579657053
9164,8.30537903924
9165,8.29952648472
9166,8.31907448908
9167,8.28061124074
9168,8.20798472527
9169,8.23807361176
9170,8.21330151456
9171,8.22863900125
9172,8.38141257031
9173,8.35589189786
9174,8.32086749449
9175,8.41142327317
9176,8.38870762914
9177,8.27553974151
9178,8.21921058322
9179,8.12234722297
9180,8.09838507996
9181,8.08191779347
9182,8.01669538376
9183,8.15964677287
9184,8.15400156658
9185,8.0045323038
9186,8.47329245562
9187,8.4655086379
9188,8.46689870289
9189,8.49371077474
9190,8.50758409808
9191,8.51756794046
9192,8.56342957527
9193,8.54413056332
9194,8.5344984629
9195,8.78249227217
9196,8.71159028633
9197,8.77222915211
9198,8.89761508604
9199,8.99416379801
9200,9.0339437041
9201,9.08412322184
9202,9.1063979899
9203,9.11250375494
9204,8.92644099252
9205,8.98946289331
9206,9.0366192655
9207,8.56622928239
9208,8.56453166652
9209,8.62628778167
9210,8.6480011465
9211,8.60564320719
9212,8.58780192488
9213,8.53223928123
9214,8.82675065311
9215,8.84619617576
9216,8.64085805783
9217,8.6586478548
9218,8.64873776865
9219,8.70357334821
9220,8.70107505246
9221,8.78161145785
9222,8.80077699606
9223,8.79208403763
9224,8.92392908548
9225,9.03442317351
9226,9.05272072824
9227,9.04635506115
9228,9.05110067752
9229,9.06698878293
9230,9.07696818669
9231,9.11052817844
9232,9.11932673711
9233,9.16021858481
9234,9.18798976506
9235,8.92101719338
9236,8.99107870433
9237,9.02292305701
9238,9.0363220686
9239,9.02468768431
9240,8.93922185115
9241,8.90962582335
9242,8.8598705493
9243,8.8346809815
9244,8.84282315328
9245,8.92749413525
9246,8.87908598677
9247,8.84568529498
9248,8.84299782003
9249,8.8769238376
9250,8.86935143857
9251,8.79581970241
9252,8.78765357033
9253,8.82982833698
9254,8.8503819942
9255,8.93330840835
9256,8.90043179334
9257,8.84670423196
9258,9.17836437268
9259,9.17475779812
9260,9.17678191626
9261,9.17021185671
9262,9.18422937149
9263,9.16496746185
9264,9.13204723704
9265,9.18040789138
9266,8.98303915119
9267,9.00065844942
9268,8.95739602334
9269,8.89569162723
9270,8.92952130567
9271,9.05505452755
9272,9.0953300371
9273,9.08441288538
9274,9.02998507048
9275,9.05497476137
9276,9.00066267891
9277,9.01192252273
9278,9.02267533121
9279,8.68583375858
9280,8.66686978417
9281,8.74924164222
9282,8.77314151027
9283,8.87975662243
9284,8.90466508539
9285,8.90086304429
9286,8.91316637296
9287,8.95145997894
9288,8.94470861688
9289,9.02473126034
9290,9.22712996625
9291,9.28039645553
9292,9.19695038654
9293,9.22603583771
9294,9.25019563504
9295,9.30996636469
9296,9.32651747338
9297,9.32196457634
9298,9.36554184067
9299,9.33172848515
9300,9.35974970735
9301,9.42971390519
9302,9.39419202142
9303,9.37352026203
9304,9.2551776315
9305,9.37762974504
9306,9.50800676902
9307,9.59374407939
9308,9.59440271109
9309,9.63901554255
9310,9.57868499325
9311,9.48700690772
9312,9.4025676283
9313,9.36688837964
9314,9.39083210422
9315,9.34913977081
9316,9.3164742444
9317,9.29441778876
9318,9.329856304
9319,9.4198435829
9320,9.43735630358
9321,9.42172768355
9322,9.45482657387
9323,9.47319571595
9324,9.49851248132
9325,9.73695897348
9326,9.64147626278
9327,9.64625041792
9328,9.51172487896
9329,9.52273888426
9330,9.57526960175
9331,9.66267340706
9332,9.6722751602
9333,9.68760934696
9334,9.76913816733
9335,9.76125123119
9336,9.89109614269
9337,10.0583345723
9338,9.98797956433
9339,9.99391617094
9340,9.91063398673
9341,9.97254075257
9342,10.1213570002
9343,10.0906475063
9344,10.1465147594
9345,10.167822431
9346,9.99841794561
9347,10.0143037364
9348,9.9294340089
9349,9.99666648529
9350,9.97859047088
9351,9.9459390097
9352,9.88931317561
9353,9.84307678184
9354,9.90273575474
9355,9.89911744022
9356,9.96005198558
9357,9.83986221921
9358,9.74866065325
9359,9.81967643303
9360,9.81787853885
9361,9.7775065058
9362,9.67340578915
9363,9.62661500754
9364,9.67871513902
9365,9.64315523322
9366,9.65622108089
9367,9.61663929661
9368,9.54901866811
9369,9.52218923611
9370,9.48428013138
9371,9.50712034667
9372,9.51520346604
9373,9.54839121269
9374,9.5334260114
9375,9.518391416
9376,9.55345459344
9377,9.49426802886
9378,9.54995479005
9379,9.53429223443
9380,9.53842382252
9381,9.53192023583
9382,9.59548252724
9383,9.70417304611
9384,9.6518630678
9385,9.65712696066
9386,9.70937952437
9387,9.68163089869
9388,9.63477575068
9389,9.64544826731
9390,9.68848802241
9391,9.71221117816
9392,9.69008397386
9393,9.71650466243
9394,9.72304816102
9395,9.74645748689
9396,9.80173486543
9397,9.79776539749
9398,9.80042376093
9399,9.80940048044
9400,9.79744955259
9401,9.7614516837
9402,9.75153494981
9403,9.74885076083
9404,9.70855267205
9405,9.73765706076
9406,9.68053521653
9407,9.66034976542
9408,9.67798177415
9409,9.76001528602
9410,9.79463788074
9411,9.93329251533
9412,9.94118714657
9413,9.9924968667
9414,9.90928216056
9415,9.87418183999
9416,9.9052097641
9417,9.87230338403
9418,9.8240517273
9419,9.77594695615
9420,9.88177623595
9421,9.87512101314
9422,10.0516982867
9423,10.0619727174
9424,10.047334215
9425,10.0798845853
9426,10.0739901707
9427,10.1086665685
9428,10.0236111128
9429,10.045357351
9430,10.1006337242
9431,10.0768815821
9432,9.93362930271
9433,10.0378638653
9434,9.98112077762
9435,10.09397466
9436,10.1209943777
9437,10.0594355217
9438,9.99768591062
9439,9.99888258814
9440,10.0775879328
9441,9.96759851197
9442,9.91572268494
9443,9.79771857353
9444,9.8079681116
9445,9.81115174457
9446,9.79868899497
9447,9.76793215059
9448,9.67567855608
9449,9.72892494314
9450,9.66737967263
9451,9.60848525915
9452,9.62853174884
9453,9.67092671821
9454,9.56347285021
9455,9.61383046377
9456,9.52616911559
9457,9.48782571415
9458,9.49651614649
9459,9.55239992817
9460,9.60419112693
9461,9.61784992448
9462,9.62425861845
9463,9.72316485054
9464,9.69441914503
9465,9.75424383486
9466,9.73184581207
9467,9.70936815764
9468,9.7768658865
9469,9.79672473075
9470,9.76433192649
9471,9.75237806282
9472,9.78976744485
9473,9.81361357575
9474,9.83281904297
9475,9.82146194728
9476,9.76854100151
9477,9.77319190698
9478,9.91090776176
9479,10.2119437524
9480,10.1798870998
9481,10.1325704283
9482,10.1125237428
9483,10.0780180526
9484,10.0638982644
9485,10.0495220466
9486,9.99837514638
9487,9.96555296948
9488,9.9348916063
9489,9.98210857216
9490,10.0962961123
9491,10.0952688652
9492,10.1986599469
9493,10.1438804187
9494,10.095034026
9495,10.1611972274
9496,10.2988912533
9497,10.3226816216
9498,10.3154932604
9499,10.1654371366
9500,9.96128613373
9501,10.075072263
9502,10.0743198507
9503,9.96635785459
9504,9.94492846086
9505,9.9252069217
9506,9.85572689267
9507,9.87395607445
9508,9.88250483706
9509,10.0307437133
9510,9.94314972628
9511,9.92439869272
9512,9.92604022084
9513,9.84477298855
9514,9.8777471831
9515,9.88865207287
9516,9.86507713052
9517,9.66590326468
9518,9.76526339662
9519,9.87344710447
9520,9.97088444247
9521,9.91063666052
9522,9.79764549608
9523,9.98099643234
9524,10.0906934412
9525,10.1151176454
9526,10.1189300704
9527,10.1309229783
9528,10.0992518985
9529,10.2040230659
9530,10.1627724778
9531,10.1216158013
9532,10.0704145221
9533,10.0865005722
9534,10.0901866175
9535,10.074263206
9536,10.1525893555
9537,10.0270409498
9538,10.1423693213
9539,10.1398763191
9540,10.0660642998
9541,10.0935795758
9542,10.1847041259
9543,10.2102238223
9544,10.0131205322
9545,10.150403292
9546,10.1840504621
9547,10.1702065898
9548,10.1573074139
9549,10.1191948407
9550,10.0012132052
9551,9.91917858546
9552,10.02434535
9553,9.9144354913
9554,9.93337459865
9555,9.94750951748
9556,10.1306199688
9557,10.0458673954
9558,10.0633232675
9559,9.99338938075
9560,9.90767440922
9561,9.89171501488
9562,9.83679264131
9563,9.66421950411
9564,9.6109956872
9565,9.67588581862
9566,9.48561358226
9567,9.45342696829
9568,9.43204801346
9569,9.54839909084
9570,9.64406436666
9571,9.71331610181
9572,9.73432665977
9573,9.63045481781
9574,9.70404497456
9575,9.70381791197
9576,9.70524278578
9577,9.63518398832
9578,9.63954139981
9579,9.67475707691
9580,9.69034935738
9581,9.64747535894
9582,9.66108199209
9583,9.69903098944
9584,9.7213717568
9585,9.82565799593
9586,9.84360390078
9587,9.91717508454
9588,9.92545673537
9589,10.006772774
9590,9.98149761037
9591,9.94098641736
9592,9.90114376028
9593,9.86724932807
9594,9.92686913679
9595,9.94698250877
9596,9.89434168875
9597,9.90871703358
9598,9.79779858132
9599,9.87244323307
9600,9.88613606995
9601,9.82185177536
9602,9.83751662857
9603,9.83739528286
9604,9.7654396148
9605,9.83858671626
9606,9.95428579251
9607,9.92214399601
9608,9.82142542982
9609,9.85975787965
9610,9.80690117193
9611,9.8156112988
9612,9.79788010675
9613,9.81303695109
9614,9.82086848476
9615,9.80239940379
9616,9.7674829147
9617,9.8039325203
9618,9.78471204092
9619,9.78738831779
9620,9.70840998609
9621,9.65870944606
9622,9.68647819844
9623,9.81448322183
9624,9.74280693029
9625,9.69641839843
9626,9.80281871113
9627,9.53056006353
9628,9.53418438195
9629,9.60378531495
9630,9.5296200588
9631,9.50899394358
9632,9.44152972983
9633,9.39986308124
9634,9.3731182117
9635,9.42089961114
9636,9.40194928093
9637,9.43093593576
9638,9.38087264205
9639,9.35519097918
9640,9.32185856564
9641,9.40521434428
9642,9.43336780725
9643,9.41125496398
9644,9.34501470633
9645,9.36640580915
9646,9.65702379413
9647,9.45398099629
9648,9.50474619089
9649,9.5028643015
9650,9.42722052778
9651,9.45724499473
9652,9.46054616623
9653,9.43051642762
9654,9.48856647153
9655,9.51873391372
9656,9.42750247837
9657,9.42073231245
9658,9.39313225268
9659,9.40853357111
9660,9.35016041333
9661,9.33301995584
9662,9.26888777303
9663,9.24290201949
9664,9.3159592864
9665,9.27888942893
9666,9.32156114922
9667,9.16369524233
9668,9.19577232526
9669,9.16964151603
9670,9.12051292712
9671,9.12701546641
9672,9.14841980706
9673,9.29582429461
9674,9.39442708298
9675,9.37258112097
9676,9.32676791923
9677,9.35755181206
9678,9.38413197876
9679,9.37081015332
9680,9.42183472297
9681,9.44685279211
9682,9.54087751866
9683,9.62729539058
9684,9.57419073594
9685,9.6082740687
9686,9.70222386257
9687,9.71258588396
9688,9.63985257677
9689,9.64463404803
9690,9.67896878334
9691,9.70799831979
9692,9.78655419196
9693,9.76452611207
9694,9.66744871125
9695,9.66949393993
9696,9.72562792074
9697,9.80405960397
9698,9.83713389559
9699,9.96482172104
9700,10.0540376378
9701,10.0306945422
9702,10.241188182
9703,10.1812670713
9704,10.0713320233
9705,10.1358847931
9706,10.0661141265
9707,9.94271142232
9708,9.92895011091
9709,9.94263752121
9710,9.96334608281
9711,9.94791528763
9712,9.9660512904
9713,9.95738436503
9714,9.93847499645
9715,9.91564220747
9716,9.87155056649
9717,9.86342385554
9718,9.8356816228
9719,9.82312374476
9720,9.69005562458
9721,9.57911141037
9722,9.77162996082
9723,9.61366722856
9724,9.81645259869
9725,9.81812847514
9726,9.79002326689
9727,9.71575855903
9728,9.72175924734
9729,9.72458845675
9730,9.66089470816
9731,9.68547089466
9732,9.75025110654
9733,9.67161768165
9734,9.61648935028
9735,9.67634413687
9736,9.62530564855
9737,9.654613351
9738,9.65979867717
9739,9.69414920883
9740,9.68918236851
9741,9.69885855124
9742,9.78945124815
9743,9.62527326338
9744,9.5834834545
9745,9.31940708123
9746,9.42136668526
9747,9.57357994535
9748,9.65490225125
9749,9.66338848135
9750,9.74726172105
9751,9.85315318657
9752,9.90973107947
9753,9.87586790963
9754,9.92744822557
9755,9.95016401136
9756,9.93969269194
9757,9.952155367
9758,9.85919800268
9759,9.78989118324
9760,9.76684563232
9761,9.76453849936
9762,9.71999673449
9763,9.64357242869
9764,9.63930895895
9765,9.76883230103
9766,9.81773550063
9767,9.78244880325
9768,9.62667476397
9769,9.8665367625
9770,9.87470678108
9771,9.75782980958
9772,9.81800951317
9773,9.75782685101
9774,9.84613877938
9775,9.9219028787
9776,9.95218242969
9777,9.92699278193
9778,9.88539447258
9779,10.0143227948
9780,10.0044301052
9781,9.94964191991
9782,9.9745463842
9783,10.027437567
9784,10.1808855342
9785,10.0856117098
9786,9.93324326486
9787,9.92627820404
9788,9.89045840237
9789,10.0181738389
9790,9.71903197091
9791,9.7227494284
9792,9.74053455266
9793,9.53556386148
9794,9.46860880634
9795,9.38400400677
9796,9.38289357692
9797,9.3338094712
9798,9.30525689708
9799,9.31431723456
9800,9.23008447464
9801,9.34773393963
9802,9.36737732404
9803,9.2873572935
9804,9.23419958843
9805,9.1293568039
9806,9.11401800187
9807,9.20599010653
9808,9.19213673056
9809,9.18278871413
9810,9.02615846835
9811,9.10387684822
9812,9.11094489588
9813,9.10030321154
9814,9.17380471832
9815,9.15318480483
9816,9.07630283941
9817,8.9947256324
9818,8.97641749955
9819,8.94197521031
9820,9.02355130252
9821,9.02501889759
9822,8.92424953357
9823,8.90838369492
9824,8.89598210587
9825,8.90892898845
9826,8.81963282767
9827,8.90363579642
9828,8.81920273325
9829,8.79489923866
9830,8.78146992217
9831,8.80532240053
9832,8.76172122776
9833,8.69314490058
9834,8.6356884975
9835,8.59590047112
9836,8.74802250782
9837,8.72816483667
9838,8.68771513834
9839,8.67685005212
9840,8.69022395356
9841,8.64156710142
9842,8.6313651056
9843,8.57396435118
9844,8.68887446585
9845,8.74423085898
9846,8.72188209834
9847,8.77317831687
9848,8.74094899013
9849,8.72518600751
9850,8.80104300969
9851,8.7612129347
9852,8.6690187949
9853,8.58791517211
9854,8.66249185073
9855,8.66069099045
9856,8.6502480291
9857,8.55738881506
9858,8.57448792184
9859,8.59836330756
9860,8.61435310805
9861,8.61519853374
9862,8.55802298406
9863,8.53524391402
9864,8.56252226536
9865,8.4272954131
9866,8.41352885061
9867,8.42734040731
9868,8.49794999525
9869,8.47538550721
9870,8.45943873235
9871,8.40088435681
9872,8.36363156225
9873,8.41639895678
9874,8.5215292675
9875,8.41724702141
9876,8.46195511964
9877,8.85308940459
9878,8.84362912892
9879,8.89508399175
9880,8.85922787021
9881,8.88738094874
9882,8.84728885796
9883,8.85185051046
9884,8.86728523687
9885,8.86112231893
9886,8.97915514216
9887,8.95944508201
9888,8.89660382725
9889,8.82855344614
9890,8.85007960559
9891,8.94625573352
9892,8.91294766859
9893,8.91403802204
9894,8.9779014262
9895,8.9329684135
9896,8.92504300019
9897,8.94694855868
9898,8.52837025439
9899,8.52479198979
9900,8.56330190875
9901,8.52300353596
9902,8.45271140481
9903,8.43121281612
9904,8.41519333366
9905,8.42335954045
9906,8.41522943047
9907,8.27245346921
9908,8.29116699699
9909,8.37321311843
9910,8.25724446119
9911,8.18345902939
9912,8.09320102827
9913,8.20503212884
9914,8.27272847745
9915,8.1968352046
9916,8.19619178647
9917,8.19857318473
9918,8.20571903761
9919,8.18640676832
9920,8.14040902769
9921,8.01669521855
9922,8.03799784919
9923,8.03823687849
9924,8.10241293035
9925,8.12529447902
9926,8.05588205357
9927,8.02738587206
9928,8.04318096849
9929,8.02638332106
9930,7.91646645861
9931,7.96603299303
9932,7.97487587359
9933,8.05251890911
9934,7.94267413339
9935,7.92486382667
9936,7.94065565719
9937,7.88038319296
9938,7.96543257873
9939,7.93697294954
9940,7.9129134725
9941,7.88488818179
9942,7.88443819533
9943,7.854147283
9944,7.84323337533
9945,7.84949607714
9946,7.8035610154
9947,7.97507095976
9948,7.94288469323
9949,7.94570080981
9950,7.93189439661
9951,7.95728398126
9952,7.91566252239
9953,8.01524508432
9954,7.96004817525
9955,7.94971425195
9956,7.93891883955
9957,7.85379012344
9958,7.87874188699
9959,7.78939076484
9960,7.72944630811
9961,7.71602882079
9962,7.72775117186
9963,7.7520358571
9964,7.77492693113
9965,7.7022189909
9966,7.6173873233
9967,7.65493641408
9968,7.4245003837
9969,7.45176979457
9970,7.41055892849
9971,7.41650432546
9972,7.45634743017
9973,7.49967608971
9974,7.39998069011
9975,7.39058043835
9976,7.50478972584
9977,7.50721872958
9978,7.56035789154
9979,7.56001116185
9980,7.56945184653
9981,7.52556686384
9982,7.53854650292
9983,7.55826269097
9984,7.51184771212
9985,7.50605495537
9986,7.54928911326
9987,7.57193326142
9988,7.55921002679
9989,7.57242983046
9990,7.58286071042
9991,7.52076692137
